"county_index","target_cancer","AGE65","BROAD","CROWD","HCOST","NOHSDP","POV150","REMNRTY","SNGPNT","UNEMP","No_Vehicle_10_Miles","No_Vehicle_1_Mile","No_Vehicle_Half_Mile"
"45073","6.4","23.1","20.9","1.6","22.4","13.9","25.3","16","6.4","6.1","0.008078305710015754","2.0949739474640854","2.354826114469592"
"19099","6.3","18.7","15.6","1.2","22.8","5.9","17.1","7.4","6.2","4.6","0.14385755387872537","0.434286955105586","1.0314315183757667"
"18061","6.5","17.6","22.2","2.1","14.7","9.8","17.6","5.3","3.9","4.6","0","1.2320902347322427","1.3591098465603089"
"18085","6.3","16.6","14.8","2","18.7","12.3","17.1","13","6.3","3.6","0.0051707644975309604","1.3986917965821248","1.7748649137775019"
"26009","6.5","27.3","16","1.2","21","6.9","18.2","6.3","3.1","4.7","0.004240882103477523","1.085665818490246","1.3401187446988974"
"47147","6.3","14.7","14.9","1.8","21.1","12.1","20","18.1","5.4","4.9","0","0.546143053271578","1.1405639455063894"
"41065","6.3","20.3","16.4","2.1","26.4","13","22.2","26.8","4.6","6.8","0.23400626660849563","0.7496132947289097","1.4436996787371594"
"20197","6.4","20.1","22","2","14.4","3.6","11.4","8.1","4.1","2.2","0.340280731603573","0.7230965546575925","0.7372749184744081"
"39167","6.5","20.7","20.1","1.4","21.9","8.6","23.3","5.3","5.5","5.3","0.0631292693191751","1.324095956489365","1.960244747321053"
"40055","6.2","16.6","23","3.5","18.3","17.1","25.7","27.1","10.3","6.9","0.2724795640326975","0.8334669017470748","1.9554415771758296"
"50007","6.3","15.2","11.8","1.3","29.2","5","16.4","12.5","4.9","3.8","0","0.4599316490466","1.4206777603883867"
"27075","6.5","26.1","15.4","0.4","19.3","6.6","14.3","4.8","5.4","3.4","0.08282716731087797","0.8834897846493651","2.1627093686729246"
"48415","5.8","15","21.1","5.8","16.1","19","26.4","48.8","4.8","2.9","0.017729448614148102","0.47278529637728267","1.5483718456356008"
"13155","6","18.5","26","3","23.3","21.1","31.9","33.4","8.2","7.7","0.11532816104005032","1.0065003145313483","1.8452505766408052"
"56017","6.4","25.9","16.2","0.1","16.2","4.2","25","8.3","1.6","2","0.14546965918536992","0.6026600166251039","1.4962593516209477"
"36001","6.2","17","13.1","1.5","25.9","7.2","17.9","29","6.5","4.9","0.003944721305439771","1.0469947798188057","3.451959869035252"
"37173","6.4","18.8","28.2","4.9","17.9","14.9","31","40.5","8.2","7.7","0.02145769258279093","1.5306487375724198","1.8095987411487018"
"22031","6.1","17.7","25.5","1.9","19.7","17.5","33.1","40.9","10.7","8.9","0.35639255702280914","2.618547418967587","3.4101140456182475"
"54065","6.3","23.2","19.1","2.7","20.7","10.6","20.5","5.9","1.9","7.2","0.30214925032780343","1.630465765919845","1.9155122284932442"
"35059","5.6","20.9","25.8","2.2","13.9","15.7","33.2","48.7","8","8.8","0.8793141349747198","1.1870740822158716","1.8905253901956476"
"26059","6.5","19.5","19.9","2.8","22.7","10.2","26.3","6","5.2","4","0.025702535983550375","1.7584818368745716","2.238262508567512"
"53025","6.1","13.8","12.1","5.9","23.1","19.7","24.3","48.2","7.2","5.1","0.06059245960502693","0.5296229802513465","1.0132405745062836"
"47003","6.3","14.6","17.6","2.9","23.7","16.2","25.2","24.2","7.4","5.2","0.015535531981002262","0.9188157485907054","1.2028940476718895"
"26073","6.5","12.9","20.2","1.2","29.5","7.5","34.7","15.6","4.9","7.2","0","0.8647295586750295","1.6000341340615267"
"16047","6","17.4","21.3","3.6","20.4","22.8","23.2","33.5","6.5","5.6","0.006466632177961717","0.22633212622866014","0.4591308846352819"
"22077","6.1","20.8","22.5","1.2","21.9","18.9","28.8","39.7","4.2","5.6","0","1.8244013683010263","2.5918779054468906"
"13081","5.9","19","31.8","1.8","30.4","16.6","39.5","50.8","11.4","9.7","0","1.5785656384658047","3.494176372712146"
"49051","6.3","11.8","7.5","2.3","22.2","3.9","10.1","17.1","3.2","2.3","0.004249893752656183","0.1742456438589035","0.43773905652358697"
"29097","6.6","15.5","14.9","2.3","24.1","12.4","28.3","17.1","7.1","4.1","0.04769854519437157","0.7120711389731185","1.5885319069196964"
"19141","6.3","20.3","14.1","2.8","17.4","8.4","22.8","8.8","3.3","2.5","0.027781636338380333","1.0418113626892624","2.2989304070009724"
"51053","6.1","17.5","20.9","1.9","23.6","11.3","15.8","37.8","4.3","6.2","0.15356594407342594","1.214242348487554","1.4785186243348452"
"48153","5.5","18.5","23.5","2.4","12.9","26.3","22.6","64.1","10.5","4.5","0","0.13962147067949116","0.6981073533974558"
"51163","6.5","26.2","19.2","0.6","17.3","10.8","20.4","8.5","3.3","5.3","0.30035414892186313","1.1610705159815304","1.250728470883579"
"27139","6.3","11.3","6.8","2.6","18.1","5.1","8.6","20.8","5.7","3.2","0","0.5864786651068283","0.9874699833754078"
"47113","6.1","16.9","15.9","1.7","29.7","10.5","28.1","45.2","9.5","7","0.015260341424705476","1.284920747960201","2.6380043542840865"
"29107","6.4","18.7","19","1.1","15","9.6","20.3","8.7","4.5","2.6","0.10784578053383662","1.3480722566729577","2.0310955333872562"
"17001","6.4","20","17.4","1.9","18.2","7.6","21.1","8.9","5.8","4.2","0.06259034618422425","0.45750562567992487","1.935829992697793"
"27127","6.4","21.2","21.1","1.2","17.9","7.1","19.8","13.8","4.1","2.1","0.4981630238495548","1.257861635220126","1.9428357930132634"
"29199","6.4","18.4","22.6","3.4","23.2","20.6","25","2.4","4.1","1.1","0.08259343382201115","1.25954986578567","1.9822424117282675"
"42041","6.3","18.3","11.3","0.8","21.4","6.7","12.5","16.1","4.9","3.5","0","0.7463701010169664","1.718732742580903"
"21051","6.4","15.8","25.5","3.3","20.3","31.7","46.5","8.8","7.9","10.2","0.5614358030372756","3.713759779107225","4.178554993097101"
"13285","5.9","14.9","19.8","2.8","32.3","12.9","30.4","44.6","9.8","4.9","0","1.2782650199868744","2.5714456178032337"
"47077","6.4","18","21.2","2.9","21.8","13.3","28.5","13.3","3.9","5.7","0.09723072490907127","1.814973531635997","2.2435089488278295"
"37171","6.3","20.4","25.9","2.9","20.7","19","28.8","17.1","5.1","4.5","0.004072048104461608","1.4075712947755623","2.09439007506142"
"17097","6","14.4","7.7","2.3","22.8","9.2","13.8","40.1","5.6","5.5","0","0.44565307010186767","1.0583371951860938"
"29133","6.2","18","19.7","0.6","26.4","20.2","40.5","30","9.6","6.3","0","0.4527092909876027","1.4347402145145562"
"27085","6.3","18.6","14.8","1","21.1","6.2","14.1","10.2","4","3.3","0.024555946631742653","1.058634143679572","1.5251971296826827"
"13145","6.2","18.4","14.3","1.1","18.2","6.7","10.6","23.8","3.8","6.4","0.0031226580064951286","0.8680989258056458","0.9555333499875094"
"48119","6.3","19.3","26.1","1","19.1","12.7","25.1","21.1","4","4.2","0","0.22940164404511568","1.2043586312368573"
"20039","6.4","27.6","16.4","0","15.4","6.6","19.3","6.6","3.6","4.3","0.2026342451874367","0.303951367781155","0.7092198581560284"
"20207","6.4","25.2","20.8","0.2","17.3","9.4","22.4","7.5","4.2","7.2","0.39286793593230585","1.118162586884255","1.4203686914475673"
"29033","6.4","21.4","22.6","0.1","17","9.6","24.7","5.8","4.6","4.9","0.26896180742334586","1.5492200107584724","2.732651963421194"
"37065","5.7","19.8","30","2.8","29.4","15.4","36","64.5","11.7","9.3","0","1.847856839722733","3.0219974536709575"
"18051","6.4","17.2","15.8","2.7","17.7","8.5","18.1","7.8","5.8","2.8","0.020893651314807627","0.8894725845446677","1.384950601438677"
"54055","6.4","21.8","21","1.8","23.4","14.6","32.4","10.4","6.9","4.7","0.011242451496852114","2.0943081074135934","3.4530386740331496"
"19065","6.4","21","19.5","0.4","26","7.4","24.5","7.7","5","2.6","0.0047892720306513415","0.6657088122605364","1.575670498084291"
"47157","5.8","13.7","17.8","2","32.8","10.7","28.4","65.1","10.3","7.6","0","0.6830206415392112","2.323412860968216"
"5039","5.9","23.4","33.4","2.3","17.2","12.3","25.8","47.2","5.2","8.2","1.3676688023656973","2.870872350911779","3.9181862986692955"
"1095","6.3","16.9","14.2","1.6","20.9","16.5","27.6","20.1","7.3","3.9","0","0.8879906255711199","1.443791053440695"
"1031","6.2","16.9","16.2","2","18.2","13.6","25.3","30.9","8.9","5.1","0.06206454712901417","1.0130535757187475","1.9199967966685352"
"37069","6.1","16.8","15.3","2.7","22.2","13.5","22.4","37.2","7.2","6.5","0.034642603804087825","1.4401425295699368","1.7684224418086738"
"5103","6","20.4","21.9","0.9","21.4","12.4","34.5","45.3","7.8","6.3","0.7695252679938744","2.186064318529862","3.621745788667688"
"6027","6.1","23.2","16.8","1.9","25.3","7.9","16.6","40.2","3.2","4.3","0.48527984471044966","0.819583737733204","1.2293756065998058"
"48031","6.2","24.8","12.8","3","20","9.8","16.3","25.3","3.9","4.3","0.20958369057826046","1.1336572354005905","1.3432409259788511"
"19121","6.5","17.2","14.8","0.6","19.6","3.5","10.3","5.5","5.3","2.7","0.21047260667134385","0.49748070667772176","1.0714969066904776"
"31117","6.4","28.6","21.4","3.5","7.5","7","21.5","1.1","0","0","0.3710575139146568","0.3710575139146568","0.3710575139146568"
"2016","5.1","7","23","8","15.5","9","11.3","77.1","5","3.8","1.8521848588383385","2.3916561769465923","2.8591979859737457"
"29229","6.5","19.7","26.8","2","24.5","17","37.2","6.5","6.9","4.5","0.026574541589157584","1.355301621047037","2.280095668349721"
"48327","5.9","34.2","31.6","0","20.8","17.9","23","41.4","1.8","8.6","0.17841213202497772","2.140945584299732","2.631578947368421"
"51089","6.1","23.8","27.6","1.5","21.9","19.1","30.6","30.9","5","5.9","0.0036933759302690623","2.378534099093276","2.9750143118317296"
"20187","5.9","17.3","18.8","0.5","14.1","18.4","28","46.9","6.5","3.6","0","0","0.44742729306487694"
"1125","6.1","13.4","14.9","1.3","26.5","10.4","25.9","39.5","8.4","5.3","0.01181571592963998","0.5712641788591156","1.4826154857800427"
"36103","6.1","16.9","9.5","2.2","24.5","9.6","10.6","33.6","4.2","4.8","0","0.4275621923862457","1.1418622560016072"
"28059","6.2","16.1","15.4","2.1","24.5","11.3","24.8","32.9","9.2","8.9","0","0.8219491938024457","1.2837586276026003"
"21021","6.4","18.5","17.7","0.5","27.2","10.3","24.7","15.5","6","6.2","0.06682611142374789","1.466657287563309","2.342431063590321"
"5133","6","13.9","21.9","6.5","18.9","26.5","33.2","44.2","5.3","4.8","0.15828350334154062","1.1197092273420095","1.4714503458787667"
"26135","6.4","27.9","27.9","1.9","19.3","17.9","24.5","5.5","3.1","9.9","0.034722222222222224","2.696759259259259","3.0324074074074074"
"55057","6.4","20.3","19","1.7","22.4","9.7","23.7","10.1","3.8","4.3","0.31503150315031503","1.095109510951095","1.2563756375637563"
"55129","6.5","26.7","19.4","1.6","22.3","7.2","22.4","6.4","3.1","4","0.22625856325812332","0.9867387342090377","1.464395701087298"
"8063","6.3","19.3","12.7","1.8","25.8","10.8","25.2","23.2","5.3","3.1","0.19347037484885127","0.42321644498186217","0.8222490931076178"
"37023","6.3","20.2","22.6","2.3","18.9","16.7","29.8","19.1","4.6","6.1","0.0032998944033790917","1.2242608236536432","1.637847588877156"
"17191","6.5","21.2","24.9","1.9","18.5","12.6","25.2","3.8","5.6","3.9","0.44749403341288785","1.3365155131264916","2.1479713603818613"
"47111","6.4","15.4","21.1","2.3","23.8","20.2","30.8","9","3.6","5.1","0","0.8270406328658756","1.0652642934196332"
"36113","6.5","22.5","13.9","0.7","23.4","8.5","15.9","7","3.5","4.2","0.01674098650067725","1.2373110931864184","3.211225592402636"
"48351","6.1","20.8","20.6","6","19","17.9","36","27","6.6","10.4","0.8238144686742819","1.9937694704049844","1.9937694704049844"
"13111","6.4","29.1","15.2","2.3","26.3","12.4","27.2","6.5","5.7","5.1","0.01266784899923993","1.2921205979224728","1.6721560678996705"
"19163","6.3","16.2","13.2","1.3","22.2","6.1","18.6","21.4","7","4.1","0.005447150535031231","0.35830145741538755","1.5935941509708031"
"29043","6.5","15.6","11.5","2.9","18.9","7.5","16.7","7.7","4.9","3.1","0.019374338043450182","0.6096458371005657","0.9015525302885484"
"27169","6.4","17.1","10.3","1.4","22.4","6.6","20.5","9.3","3.3","2.7","0.023318629641864715","0.7403664911292046","1.706146402129768"
"42051","6.4","21.2","20.4","1.2","22.6","11","25.6","9.2","5.2","7.2","0.0007320322679823727","1.669765603267792","2.7956312314246814"
"30045","6.4","23.1","20.5","0","22.3","5.1","22.8","8.3","4.9","3","0.8687258687258688","1.1583011583011582","1.1583011583011582"
"22013","6","20.4","29.1","4.9","24.9","13.5","46.4","46.4","10.1","5.3","0.4110638890824218","3.9225249076848048","5.0024385145962516"
"13231","6.3","15.3","18.6","1.1","16.2","11.9","14.4","13.3","3.5","4.3","0","0.9961385639935084","1.052101404667301"
"46021","6.4","23.8","28.7","0.6","15.3","12.7","13.7","5.4","1.5","3.7","0.1364256480218281","0.34106412005457026","0.4092769440654843"
"17023","6.5","19.5","18.2","1.3","17.4","7","15.5","3.5","4.4","4.1","0.14692378328741965","0.7468625650443832","0.9611264156718702"
"40013","6.4","17.3","24","3.2","23.5","12.9","30.6","30.7","5.7","5.3","0.21218408147868728","1.2872500943040361","1.6385326291965299"
"2198","6.1","18.4","31.6","5.6","17.1","7.6","27.8","55.4","5.6","9.6","1.3671523655333693","1.9607843137254901","3.130059363194819"
"4027","5.5","19","17.5","9.8","26.4","25.1","31.9","70.2","8.6","8.4","0.01532559220642551","0.5798182384764319","1.1647450076883388"
"54041","6.3","20.4","25.2","1.8","18","12.6","28.8","5.8","5.4","8.4","0.04275592474957244","1.3926215489860738","2.5042755924749573"
"27033","6.3","22.1","19","2.3","18.2","8.9","22.9","15.7","5.7","4.2","0.04278257893385813","0.3508171472576367","0.8299820313168479"
"8017","6.3","19.5","13.7","0.6","11.2","7","17.3","19.2","0.6","2.9","0.16339869281045752","0.27233115468409586","0.7625272331154684"
"6081","5.4","16.2","6.6","7.4","20.3","9.2","10.2","62.2","3.6","4.6","0.002783766742617103","0.12958434186882611","0.46669849439975725"
"30015","6.3","21.6","27.5","1.3","14.3","7.9","25.3","23.5","4.4","5.3","0.860141063134354","1.3590228797522794","1.496645449853776"
"48461","5.5","14.8","35.8","1.8","11.7","23.9","24.8","61.1","5.6","5.2","0.6259314456035767","0.7749627421758569","1.3412816691505216"
"13199","5.9","20.4","30.7","1.9","27.4","20.6","33.6","43.3","9.2","5.6","0.13186613313932338","2.6691524190614766","3.774099672608221"
"48297","5.7","19.3","33.3","4.8","14.9","23.3","32.7","43.9","5.2","3.6","0.0780504726389732","0.7718324516520684","1.0146561443066515"
"51119","6.3","32","28.3","3.6","23","12.1","18.4","22.2","2.5","6.2","0.009124920156948626","1.4782370654256776","1.9253581531161603"
"48233","6.1","16.8","15.4","0.8","16","13.7","20.6","30.9","4.9","7.3","0.009029345372460496","0.4785553047404063","1.435665914221219"
"19027","6.4","20","17.6","0.5","19.2","5.8","17.5","6.5","5.5","2.3","0","0.3122598001537279","1.325903151421983"
"5021","6.4","21.3","25.7","1.2","21.3","15.7","31.5","5.6","5.7","6.4","0.043524218118510226","1.280855561773301","2.829074177703165"
"45009","5.8","21.7","27.2","1.1","25.6","22.4","28.2","63.8","8.5","9.3","0.06255082254331644","2.73972602739726","3.2401326077437917"
"13165","5.8","19","32.5","0.6","21.6","17.8","45.5","41.1","3.5","4.1","0.023980815347721823","2.326139088729017","3.1654676258992804"
"37107","5.9","19.8","22.5","3.1","28.6","19","37.1","51.5","9.6","9.3","0","1.5749222623749897","3.4658374653332213"
"27105","6","16.4","18.3","3.5","21.2","21.2","24.5","42.6","8.5","2.8","0.16839741790625876","0.7718214987370193","1.412667227991393"
"20103","6.3","14.4","11.5","1.3","20.6","7","13","21.9","6.1","5.2","0.0052474844871239846","1.0770461909821978","1.428627651619505"
"37143","6.2","27.5","20.5","1.3","26.1","13.7","23","29","5.8","5.2","0","2.363785029361481","2.7428826284100203"
"48079","5.5","16.2","26.6","4.2","18","32.6","45","66","5","8.4","0.19187719859290053","0.2878157978893508","0.5116725295810681"
"51125","6.3","27","25.6","1.3","19.6","15.5","16.4","19","1.4","4.7","0.19307589880159787","2.463382157123835","2.5898801597869507"
"2158","6","5.9","30","42","18.4","20.4","57.3","96.7","16.1","24.7","4.383965679045448","12.763104973857086","16.034320954551546"
"20093","6","15.1","14.9","1.2","17.1","22.3","26.9","34.2","5.5","2.1","0.1257229067136032","0.5028916268544128","0.7291928589388987"
"37109","6.3","18","13","2.3","19.5","11.1","18.2","16","4.6","4.5","0","0.8177346195617453","1.0119465917076598"
"21031","6.4","18.2","25","2.4","15.8","19.2","28.1","6.1","5.1","5.5","0.1970055161544523","1.5760441292356184","2.127659574468085"
"20069","6.2","14.9","14.9","2.8","12.6","22.4","10.2","19","5.4","1.8","0.34965034965034963","0.34965034965034963","0.4162504162504163"
"55095","6.5","20.7","17","1.2","21.6","6.2","15.6","5.6","4.7","4","0.0226218753534668","0.9636918900576857","1.153715643026807"
"40149","6.4","18.2","18.1","1.8","17.9","10.4","21.9","17.5","6.6","7","0.5245506922349299","1.315676326425316","1.6510448017886319"
"31165","6.3","22.1","29","2.6","15.7","5.2","28","11.1","1.1","3.1","1.7543859649122806","2.593440122044241","2.593440122044241"
"31053","6.3","18.9","16.2","1.3","21.4","10.8","20.6","18.1","6.3","4.8","0.19350794472758986","0.5559946580905399","1.4881033495952685"
"51139","6.4","20.9","26.3","0.6","24.7","17","20.7","7.1","3.9","4.3","0","1.2436569336993595","1.5472922385824806"
"23013","6.6","25.3","11.1","0.5","23.3","6.4","17.7","5.3","4.9","3.7","0.0075498288705456015","0.7650493255486209","1.3338031004630562"
"39061","6","15.4","11.6","1.6","27.2","8.1","22.4","35.7","8.3","5.1","0","1.1090837938417746","3.0478305628048767"
"9001","6","15.8","8.8","2.8","29","9.8","14.9","40.2","6.1","6.4","0","0.3788056442368206","1.2027324615604436"
"48333","6.2","27.3","19.6","1.2","21.4","14.7","19","27.9","8.8","2.4","0.1620745542949757","0.34440842787682335","1.053484602917342"
"28123","6","15.5","30.1","2.8","20.3","22.2","40.4","51.1","14.1","7.1","0.20166996886498725","2.7526181715256155","3.644211718086612"
"17127","6.4","20.3","25.1","1.9","21.8","12.7","22.9","13.1","4.7","4.4","0.09073822023462311","1.1471903558234493","2.0804977639510014"
"54011","6.4","18.7","24.6","1.1","28.8","10.7","32.7","10.4","6.2","5.5","0.004152867035579689","0.8284969735981479","3.5423955813494743"
"29163","6.3","17.7","20.5","1.7","19.4","12.9","26.9","11.2","7.4","3.8","0.24843378699503132","1.1017498379779649","1.436595376971268"
"13315","5.8","16.8","36.1","1.1","18.8","17.7","38.2","41.1","9","7.2","0.14046461372231228","0.8427876823338737","1.2209616423554834"
